asin,price,sales_rank,brand,cat_lvl2,cat_leaf,popularity,rating_mean,last_train_time,price_pct,quality_pct,popularity_pct,rating_pct,recency_pct
B000QJBNII,5.49,5474.0,Bfloweryan,Kitchen & Dining,Food Dispensers,3.0,4.333333333333333,1376870400.0,0.9404624789580934,0.7302649065296358,0.7946309914060423,0.14197749623460618,0.6705058917338531
B000QJE48O,11.99,623.0,OXO,Kitchen & Dining,Dough Blenders,5.0,5.0,1388793600.0,0.7119695224594667,0.9530433241782582,0.9007707982634889,0.6724550367679631,0.8311331620448303
B000QJE4HA,11.99,9937.0,OXO,Kitchen & Dining,Basters,3.0,5.0,1364688000.0,0.7119695224594667,0.6148666607601665,0.7946309914060423,0.6724550367679631,0.5379640294143705
B000QJGRJ8,6.99,1840.0,OXO,Kitchen & Dining,Spatulas,4.0,5.0,1385856000.0,0.8874811730309206,0.8797731903960309,0.8615221050766368,0.6724550367679631,0.7820501461858775
B000QJIUDE,19.99,13787.0,OXO,Kitchen & Dining,Colanders,3.0,5.0,1297641600.0,0.4932665898821653,0.5457606095508107,0.7946309914060423,0.6724550367679631,0.2191459200850536
B000QKP8XS,25.0,10358.0,Unknown,Kitchen & Dining,Beer Mugs,0.0,5.0,970531200.0,0.4054221670948879,0.6066270931159741,0.05236112341631966,0.6724550367679631,0.05240542216709489
B000QOM6KC,4.19,3238.0,"Tops MFG. CO., Inc.",Kitchen & Dining,Coffeemaker Pots,2.0,4.5,1387411200.0,0.9723575795162577,0.8153628067688491,0.66310800035439,0.1886240808009214,0.8097811641711704
B000QOMZT4,14.91,231.0,Unknown,"Heating, Cooling & Air Quality",Household Fans,6.0,4.833333333333333,1381536000.0,0.6306370160361479,0.9795339771418446,0.9267298662177726,0.3258616107025782,0.7251705501904846
B000QONDU4,5.96,1486.0,Rubbermaid,Kitchen & Dining,Kitchen Utensils & Gadgets,0.0,5.0,970531200.0,0.9275272437317268,0.8987330557278285,0.05236112341631966,0.6724550367679631,0.05240542216709489
B000QONEHQ,6.79,7257.0,Rubbermaid,Kitchen & Dining,Flatware Organizers,1.0,5.0,1394236800.0,0.8995304332417826,0.6783024718702932,0.33932843093824755,0.6724550367679631,0.9051120758394613
B000QR94PE,11.99,99974.0,Progressive International,Kitchen & Dining,All Pans,1.0,5.0,1366243200.0,0.7119695224594667,0.14219898998848235,0.33932843093824755,0.6724550367679631,0.5612208735713653
B000QR95CQ,18.05,8748.0,PUR,Kitchen & Dining,Pitcher Water Filters,3.0,4.0,1373414400.0,0.5413750332240631,0.6405156374590237,0.7946309914060423,0.06374590236555329,0.6325418623194826
B000QRAMMS,13.22,5971.0,Granite Ware,Kitchen & Dining,Roasting Pans,0.0,5.0,970531200.0,0.6703286967307522,0.7144502525028794,0.05236112341631966,0.6724550367679631,0.05240542216709489
B000QRAODK,14.86,20796.0,"Carnation Home Fashions, Inc",Bath,Bathroom Accessory Sets,1.0,4.0,1390694400.0,0.6323203685656065,0.44741738282980414,0.33932843093824755,0.06374590236555329,0.8596615575440772
B000QRB0D8,39.99,34954.0,Imusa,Kitchen & Dining,Saucepans,1.0,5.0,1334275200.0,0.2672986621777266,0.33879684592894477,0.33932843093824755,0.6724550367679631,0.32439975192699566
B000QRB1GE,21.13,2187.0,Proctor Silex,Kitchen & Dining,Hand Mixers,3.0,4.666666666666667,1383955200.0,0.4708957207406751,0.8626738725967927,0.7946309914060423,0.2566226632408966,0.7536103481881811
B000QRCNPM,4.03,7860.0,InterDesign,Kitchen & Dining,Storage & Organization,2.0,4.5,1378252800.0,0.9749269070612209,0.6635952866129176,0.66310800035439,0.1886240808009214,0.6850358819881279
B000QRCOY2,5.9,4959.0,Rubbermaid,Kitchen & Dining,Kitchen Utensils & Gadgets,2.0,5.0,1355875200.0,0.9302294675290157,0.7465668468149198,0.66310800035439,0.6724550367679631,0.44130415522282274
B000QRDMY8,19.16,3715.0,PUR,Kitchen & Dining,Pitcher Water Filters,6.0,4.833333333333333,1397520000.0,0.520776114113582,0.792416053867281,0.9267298662177726,0.3258616107025782,0.9413041552228227
B000QRFOLC,9.0,11149.0,Rubbermaid,Kitchen & Dining,Food Savers,2.0,5.0,1381363200.0,0.8112873216975282,0.5910339328430938,0.66310800035439,0.6724550367679631,0.7232657039071498
B000QS5TRK,11.1,25619.0,Progressive International,Kitchen & Dining,Tongs,1.0,5.0,1346803200.0,0.7372641091521219,0.4022326570390715,0.33932843093824755,0.6724550367679631,0.37698236909719146
B000QSF8B2,11.99,3933.0,OXO,Kitchen & Dining,Dish Racks,5.0,4.8,1392595200.0,0.7119695224594667,0.7834677062106848,0.9007707982634889,0.31394524674404184,0.8835385842119252
B000QSJB3S,12.95,22373.0,RSVP,Kitchen & Dining,Funnels,1.0,5.0,1378944000.0,0.6868964295206875,0.42969788251971297,0.33932843093824755,0.6724550367679631,0.6946487109063525
B000QSM0MW,13.58,73325.0,Linden Sweden,Kitchen & Dining,Graters,0.0,5.0,970531200.0,0.6635509878621423,0.19190218835828832,0.05236112341631966,0.6724550367679631,0.05240542216709489
B000QU1UEE,26.15,7619.0,Anchor Hocking,Kitchen & Dining,Tumblers,1.0,5.0,1248652800.0,0.3962523256844157,0.669885709223,0.33932843093824755,0.6724550367679631,0.15752635775671125
B000QU69I6,17.07,4713.0,Anchor Hocking,Kitchen & Dining,Tumblers,2.0,4.5,1359331200.0,0.5618410560822185,0.7554708957207407,0.66310800035439,0.1886240808009214,0.48431824222556924
B000QU8SOO,29.95,1725.0,Unknown,Kitchen & Dining,Coffee Cups & Mugs,0.0,5.0,970531200.0,0.3583325950208204,0.8865508992646407,0.05236112341631966,0.6724550367679631,0.05240542216709489
B000QUJ5N2,6.9,1055.0,Joseph Enterprises,Kitchen & Dining,Potholders,2.0,5.0,1369180800.0,0.8956321431735625,0.9250022149375388,0.66310800035439,0.6724550367679631,0.5932931691326304
B000QV3SMK,76.87,192398.0,Unknown,Vacuums & Floor Care,Stick Vacuums & Electric Brooms,2.0,4.5,1248480000.0,0.15300788517763797,0.06875166120315412,0.66310800035439,0.1886240808009214,0.1574377602551608
B000QWE8I2,1.67,36332.0,The Storage Store,Storage & Organization,Laundry Storage & Organization,0.0,5.0,970531200.0,0.9961903074333304,0.33011429077700005,0.05236112341631966,0.6724550367679631,0.05240542216709489
B000QWFAIY,6.21,8635.0,Whitmor,Home & Kitchen,Home & Kitchen,2.0,4.5,1376092800.0,0.9158323735270666,0.6437494462656153,0.66310800035439,0.1886240808009214,0.6616461415788075
B000QYBCV6,10.99,16634.0,W&uuml;sthof,Kitchen & Dining,Knife Sharpeners,3.0,4.666666666666667,1364688000.0,0.7420926729866217,0.4968547886949588,0.7946309914060423,0.2566226632408966,0.5379640294143705
B000QYHXQO,22.95,59634.0,Nordic Ware,Kitchen & Dining,Bundt Pans,1.0,5.0,1222992000.0,0.44901213785771243,0.22556923894746173,0.33932843093824755,0.6724550367679631,0.1371046336493311
B000QYHY9K,24.23,23608.0,Nordic Ware,Kitchen & Dining,Specialty & Novelty Cake Pans,2.0,5.0,1264550400.0,0.42916629751041024,0.41862319482590593,0.66310800035439,0.6724550367679631,0.17400549304509613
B000QYN0ZM,26.2,39206.0,Nordic Ware,Kitchen & Dining,Specialty & Novelty Cake Pans,3.0,5.0,1396137600.0,0.39603083193053956,0.3122175954638079,0.7946309914060423,0.6724550367679631,0.9256223974483919
B000QYN19M,17.54,40039.0,Nordic Ware,Kitchen & Dining,Loaf Pans,3.0,5.0,1397174400.0,0.5568795959953929,0.30743333038008325,0.7946309914060423,0.6724550367679631,0.9379817489146806
B000QYNSX6,22.34,11774.0,Unknown,Kitchen & Dining,Paella Pans,3.0,4.666666666666667,1372896000.0,0.4552139629662444,0.5798706476477363,0.7946309914060423,0.2566226632408966,0.6282448834942854
B000R0MMHC,12.99,14483.0,Norpro,Kitchen & Dining,Cup & Saucer Sets,1.0,5.0,1362441600.0,0.678834056879596,0.532825374324444,0.33932843093824755,0.6724550367679631,0.5152387702666785
B000R17YV0,6.81,18991.0,Richards Homewares,Storage & Organization,Tie Racks,1.0,5.0,1271894400.0,0.8983786657216266,0.46739611942943204,0.33932843093824755,0.6724550367679631,0.1833968282094445
B000R2GG40,3.99,35922.0,Brushtech,Kitchen & Dining,Small Appliance Parts & Accessories,0.0,5.0,970531200.0,0.9766102595906796,0.3333038008328165,0.05236112341631966,0.6724550367679631,0.05240542216709489
B000R2WEJQ,45.99,3456.0,Unknown,"Heating, Cooling & Air Quality",Air Purifiers,3.0,4.333333333333333,1364428800.0,0.24306724550367675,0.8039337290688402,0.7946309914060423,0.14197749623460618,0.5341543368477009
B000R2YENA,19.54,92458.0,Unknown,Bedding,Pillow Shams,1.0,4.0,1355011200.0,0.5150615752635775,0.15557721272260128,0.33932843093824755,0.06374590236555329,0.430672455036768
B000R4BDK0,7.9,16919.0,Fred,Kitchen & Dining,Ice Cube Molds & Trays,1.0,5.0,1232150400.0,0.8585540887746965,0.49264640737131216,0.33932843093824755,0.6724550367679631,0.14516700629042262
B000R4HHF0,7.85,17616.0,Hamilton Beach,Kitchen & Dining,Contact Grills,1.0,5.0,1268697600.0,0.8602374413041552,0.48578010100115177,0.33932843093824755,0.6724550367679631,0.17985292814742623
B000R4HHGO,13.84,2108.0,Proctor Silex,Kitchen & Dining,Toasters,3.0,4.666666666666667,1346112000.0,0.6592540090369452,0.8661291751572606,0.7946309914060423,0.2566226632408966,0.3734384690351732
B000R4J8PC,40.0,434.0,Hamilton Beach,Kitchen & Dining,Can Openers,8.0,4.875,1394150400.0,0.2628687871002038,0.9662000531585009,0.9572517055019049,0.33649331088863293,0.9032515283069017
B000R83X2M,10.85,835.0,Seal-a-Meal,Kitchen & Dining,Food Savers,2.0,5.0,1355011200.0,0.7509081243908922,0.9398422964472402,0.66310800035439,0.6724550367679631,0.430672455036768
B000R9MKNE,6.27,54595.0,Regency Wraps,Kitchen & Dining,Parchment,1.0,5.0,1256688000.0,0.914370514751484,0.2425799592451493,0.33932843093824755,0.6724550367679631,0.16456985912997255
B000R9VQ4I,6.1,12249.0,InterDesign,Bath,Soap Dishes,1.0,5.0,1363737600.0,0.9179587135642775,0.5716310800035439,0.33932843093824755,0.6724550367679631,0.5272437317267653
B000R9XLU0,12.65,153736.0,InterDesign,Storage & Organization,Trash Cans,1.0,5.0,1319414400.0,0.6951802959156552,0.08797731903960304,0.33932843093824755,0.6724550367679631,0.2651723221405156
B000R9XVYQ,16.79,13734.0,Richards Homewares,Storage & Organization,Closet Systems,1.0,5.0,1361059200.0,0.5769912288473464,0.5467794808186409,0.33932843093824755,0.6724550367679631,0.5006201825108532
B000R9ZDOM,8.06,10643.0,Ironwood,Kitchen & Dining,Cutlery Accessories,1.0,5.0,1395360000.0,0.8424293434925135,0.6013112430229468,0.33932843093824755,0.6724550367679631,0.9189775848321078
B000R9ZRKC,20.3,30542.0,Unknown,Storage & Organization,Suit Hangers,2.0,5.0,1381449600.0,0.48152742092672984,0.3662620714095862,0.66310800035439,0.6724550367679631,0.7243731726765306
B000R9ZT2S,13.59,98612.0,Unknown,Kitchen & Dining,Storage & Organization,1.0,5.0,1276214400.0,0.6633737928590413,0.1444139275272437,0.33932843093824755,0.6724550367679631,0.1884468857978205
B000RAAOKE,115.0,82401.0,Unknown,Kitchen & Dining,Skillets,1.0,5.0,1317600000.0,0.09821033046868077,0.17373970054044474,0.33932843093824755,0.6724550367679631,0.2610968370691947
B000RAC7T0,36.5,37550.0,Peugeot,Kitchen & Dining,Pepper Mills,1.0,5.0,1277337600.0,0.29759900770798264,0.3227606981483122,0.33932843093824755,0.6724550367679631,0.18977584832107736
B000RAC7UE,36.95,80227.0,Peugeot,Kitchen & Dining,Pepper Mills,1.0,5.0,1228780800.0,0.2952068751661203,0.17701780809781165,0.33932843093824755,0.6724550367679631,0.14140161247452823
B000RAFUIU,4.19,2041.0,Norpro,Kitchen & Dining,Toothpick Holders,1.0,5.0,1375833600.0,0.9723575795162577,0.8701603614778063,0.33932843093824755,0.6724550367679631,0.6596969965446975
B000RB1KPQ,16.5,12564.0,FindingKing,Kitchen & Dining,Refrigerator Magnets,1.0,5.0,1339804800.0,0.5803136351554886,0.5659165411535394,0.33932843093824755,0.6724550367679631,0.3436254097634447
B000RGVPTC,29.99,3066.0,Dream Supreme,Bedding,Hypoallergenic Bed Pillows,4.0,4.75,1390348800.0,0.3494285461149995,0.8220076193851333,0.8615221050766368,0.2939222113936387,0.8564720474882608
B000RGWDSY,40.85,506523.0,Unknown,Bedding,Bed Skirts,1.0,5.0,1242604800.0,0.2610082395676442,0.02028882785505448,0.33932843093824755,0.6724550367679631,0.15265349517143617
B000RGWQ54,34.95,11985.0,Le Creuset,Kitchen & Dining,Butter Knives,1.0,5.0,1387411200.0,0.3133250642331886,0.575529370071764,0.33932843093824755,0.6724550367679631,0.8097811641711704
B000RGWYO2,4.97,8169.0,Rothco,Kitchen & Dining,Can Openers,1.0,5.0,1300838400.0,0.9547709754584921,0.6552671214671746,0.33932843093824755,0.6724550367679631,0.22579073270133782
B000RGXNM4,24.99,425.0,Dream Supreme Plus,Bedding,Hypoallergenic Bed Pillows,4.0,5.0,1385510400.0,0.41073801718791525,0.9667316381678037,0.8615221050766368,0.6724550367679631,0.7771772836006025
B000RH140G,24.09,100770.0,Anchor Hocking,Kitchen & Dining,Coffee Cups & Mugs,2.0,5.0,1328745600.0,0.42969788251971297,0.14033844245592275,0.66310800035439,0.6724550367679631,0.3056170815982989
B000RH173A,29.97,91132.0,Royal Opulence,Bedding,Sheet & Pillowcase Sets,4.0,4.25,1399680000.0,0.35496588996190304,0.15788074776291305,0.8615221050766368,0.13214317356250554,0.9569416142464783
B000RH5V3W,26.97,10271.0,Anchor Hocking,Kitchen & Dining,Beer Mugs,2.0,5.0,1399420800.0,0.38991760432355804,0.6083104456454328,0.66310800035439,0.6724550367679631,0.9560556392309737
B000RH7450,17.8,190157.0,Unknown,Bedding,Travel Pillows,2.0,5.0,1388534400.0,0.5543102684504297,0.06946044121555772,0.66310800035439,0.6724550367679631,0.8272348719766103
B000RHSIKK,10.97,308512.0,Design Ideas,Storage & Organization,Storage Baskets,1.0,5.0,1364774400.0,0.7457694693009658,0.03969168069460438,0.33932843093824755,0.6724550367679631,0.5389829006822008
B000RIVT3C,5.49,30747.0,Unknown,Storage & Organization,Trash Cans,1.0,5.0,1376697600.0,0.9404624789580934,0.36453442012935233,0.33932843093824755,0.6724550367679631,0.6681137591919908
B000RJ3524,5.99,268623.0,InterDesign,Storage & Organization,Hangers,1.0,5.0,1392854400.0,0.9236289536635067,0.047754053335695934,0.33932843093824755,0.6724550367679631,0.8881013555417737
B000RJDX3K,39.99,14597.0,Adagio Teas,Kitchen & Dining,Teapots,2.0,5.0,1364169600.0,0.2672986621777266,0.5306104367856826,0.66310800035439,0.6724550367679631,0.5312306192965358
B000RJTNFC,47.0,3807.0,Hamilton Beach,Kitchen & Dining,Food Processors,2.0,5.0,1320364800.0,0.2403207229556127,0.7884734650482856,0.66310800035439,0.6724550367679631,0.2697793922211394
B000RKRMOA,51.0,33957.0,Ironwood Gourmet,Kitchen & Dining,Kitchen & Dining,1.0,5.0,1355875200.0,0.21666519004164086,0.34393550101887127,0.33932843093824755,0.6724550367679631,0.44130415522282274
B000RKVTYE,421.08,111360.0,Unknown,Furniture,Mattresses,1.0,5.0,1346889600.0,0.009214140161247442,0.12660582971560197,0.33932843093824755,0.6724550367679631,0.3776468503588199
B000RL0O1C,25.0,3178.0,Lasko,"Heating, Cooling & Air Quality",Household Fans,2.0,5.0,1322697600.0,0.4054221670948879,0.8177992380614867,0.66310800035439,0.6724550367679631,0.2770000885975015
B000RL1WNQ,60.0,42.0,Lasko,"Heating, Cooling & Air Quality",Tower Fans,1.0,4.0,1372032000.0,0.1866306370160361,0.9963232036856561,0.33932843093824755,0.06374590236555329,0.6201382121024187
B000RL2ZGO,51.22,4516.0,Oregon Scientific,Kitchen & Dining,Meat,3.0,4.333333333333333,1329350400.0,0.21635509878621428,0.7602994595552406,0.7946309914060423,0.14197749623460618,0.30831930539558783
B000RL3UJA,74.25,1235.0,Lasko,"Heating, Cooling & Air Quality",Tower Fans,0.0,5.0,970531200.0,0.15708337024895902,0.9133516434836537,0.05236112341631966,0.6724550367679631,0.05240542216709489
B000RLJTLS,25.58,10720.0,Victorinox,Kitchen & Dining,Bread Knives,0.0,5.0,970531200.0,0.40147957827589265,0.6000708780012404,0.05236112341631966,0.6724550367679631,0.05240542216709489
B000RMJANY,53.97,16450.0,Lasko,"Heating, Cooling & Air Quality",Pedestal Fans,1.0,4.0,1381363200.0,0.20984318242225575,0.4999557012492247,0.33932843093824755,0.06374590236555329,0.7232657039071498
B000RMKPME,29.14,49212.0,Lasko,"Heating, Cooling & Air Quality",Pedestal Fans,2.0,4.5,1349395200.0,0.3671480464250908,0.2645521396296624,0.66310800035439,0.1886240808009214,0.3921325418623195
B000RMO41M,15.0,2975.0,Anchor Hocking,Kitchen & Dining,Bulk Food Storage,2.0,5.0,1252972800.0,0.6078674581376805,0.8250199344378488,0.66310800035439,0.6724550367679631,0.16111455656950474
B000RMTG3S,16.15,2688.0,Anchor Hocking,Kitchen & Dining,Food Savers,1.0,5.0,1379462400.0,0.5849207052361123,0.8391069371843713,0.33932843093824755,0.6724550367679631,0.6997873659962789
B000RMTG8S,16.07,30713.0,Anchor Hocking,Kitchen & Dining,Cookie Jars,1.0,5.0,1362268800.0,0.585629485248516,0.3650217063878799,0.33932843093824755,0.6724550367679631,0.5136440152387702
B000RNBEEG,97.97,183453.0,Lifetime Prod. Inc.,Furniture,Furniture,2.0,4.0,1357516800.0,0.11885354832993711,0.07185257375742005,0.66310800035439,0.06374590236555329,0.461947373084079
B000RND2EG,14.78,65625.0,Ferry Morse Seed Co,Irons & Steamers,Garment Steamers,1.0,5.0,1394928000.0,0.6337379285904137,0.20882431115442546,0.33932843093824755,0.6724550367679631,0.9141933197483831
B000RNFEFQ,5.9,25593.0,Rubbermaid,Storage & Organization,Trash Cans,1.0,4.0,1285286400.0,0.9302294675290157,0.4024098520421724,0.33932843093824755,0.06374590236555329,0.1978825197129441
B000RNH7PQ,69.99,7529.0,Mirro,Kitchen & Dining,Pressure Cookers,1.0,5.0,1223510400.0,0.163506689111367,0.6719234517586604,0.33932843093824755,0.6724550367679631,0.13732612740320724
B000RNY72M,23.9,222.0,Flagline,Kitchen & Dining,Kitchen & Dining,1.0,5.0,1363910400.0,0.4372286701515017,0.9808629396651014,0.33932843093824755,0.6724550367679631,0.5289713830069992
B000RO0TUA,8.79,43512.0,ClosetMaid,Storage & Organization,Closet System Attachments,1.0,5.0,1377561600.0,0.8267032869673075,0.2912199875963498,0.33932843093824755,0.6724550367679631,0.6780809781164171
B000RODBZK,5.99,3366.0,Architec,Kitchen & Dining,Kitchen Utensils & Gadgets,1.0,5.0,1396224000.0,0.9236289536635067,0.8078320191370604,0.33932843093824755,0.6724550367679631,0.9272614512270754
B000RPTVAS,7.99,19876.0,Bissell,Vacuums & Floor Care,Steam Mop Accessories,1.0,5.0,1350950400.0,0.8481438823425179,0.4564543279879507,0.33932843093824755,0.6724550367679631,0.40143527952511737
B000RPVHZU,79.0,14874.0,Bissell,Vacuums & Floor Care,Steam Mops,6.0,4.166666666666667,1331251200.0,0.1488438026047666,0.5259147692035084,0.9267298662177726,0.12859927350048728,0.3145211305041198
B000RQ5RFA,15.7,33403.0,Ateco,Kitchen & Dining,Rolling Pins,1.0,5.0,1355011200.0,0.6000708780012404,0.34739080357933905,0.33932843093824755,0.6724550367679631,0.430672455036768
B000RS0COO,7.9,678.0,EnviroCare,Vacuums & Floor Care,Upright Bags,2.0,4.5,1355616000.0,0.8585540887746965,0.9494108266146895,0.66310800035439,0.1886240808009214,0.4379817489146806
B000RT4ANW,3.99,903.0,Trudeau,Kitchen & Dining,Spoons,1.0,5.0,1347580800.0,0.9766102595906796,0.9354567201204926,0.33932843093824755,0.6724550367679631,0.382519712944095
B000RT85JW,5.99,1471.0,Trudeau,Kitchen & Dining,Cups,0.0,5.0,970531200.0,0.9236289536635067,0.8989988482324799,0.05236112341631966,0.6724550367679631,0.05240542216709489
B000RT8IEY,674.95,16915.0,All-Clad,Kitchen & Dining,Cookware Sets,1.0,5.0,1393977600.0,0.0019491450341100336,0.49277930362363787,0.33932843093824755,0.6724550367679631,0.9009922920173651
B000RUFWHO,4.14,7158.0,Adams,Storage & Organization,Utility Hooks,0.0,5.0,970531200.0,0.9735536457871888,0.6802516169044033,0.05236112341631966,0.6724550367679631,0.05240542216709489
B000RUGMDM,51.99,296371.0,Unknown,Bedding,Bed Blankets,1.0,5.0,1359072000.0,0.21427305749977854,0.041640825728714415,0.33932843093824755,0.6724550367679631,0.4822362009391335
B000RURC54,23.95,25532.0,Lamson,Kitchen & Dining,"Knife Cases, Holders & Protectors",1.0,4.0,1229299200.0,0.4360326038805705,0.40329582705767697,0.33932843093824755,0.06374590236555329,0.14211039248693186
B000RWGC12,35.06,84474.0,Paderno,Kitchen & Dining,All Pans,2.0,5.0,1350777600.0,0.3056613803490742,0.17019580047842653,0.66310800035439,0.6724550367679631,0.4005050057588376
B000RWJ2W8,129.95,15691.0,Swissmar,Kitchen & Dining,Contact Grills,1.0,4.0,1264377600.0,0.08562948524851599,0.5117391689554355,0.33932843093824755,0.06374590236555329,0.17373970054044477
B000RWMUP4,5.97,14495.0,Norpro,Kitchen & Dining,Spatulas,2.0,4.0,1359331200.0,0.9269956587224241,0.5324709843182422,0.66310800035439,0.06374590236555329,0.48431824222556924
B000RWMURC,5.21,7164.0,Norpro,Kitchen & Dining,Peelers,1.0,5.0,1319846400.0,0.9471072915743776,0.6801630194028528,0.33932843093824755,0.6724550367679631,0.26689997342074956
B000RY1G7A,109.95,5437.0,Henckels,Kitchen & Dining,Flatware Sets,4.0,5.0,1391126400.0,0.10126694427217153,0.7319925578098698,0.8615221050766368,0.6724550367679631,0.8650660051386551
B000RY3IZ8,99.94,45085.0,Henckels,Kitchen & Dining,Flatware Sets,1.0,4.0,1259625600.0,0.11402498449543719,0.28320191370603354,0.33932843093824755,0.06374590236555329,0.1679365641888899
